strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
15500,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.1,4800,217.65,15818.25
15500,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15500.00,11093.0,1256.0,12.768120361898953,5874,15.62,156.35,7.150000000000006,4.79222520107239,16300,12150,100,145.75,50,156.4,15818.25
15500,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,263.95,15818.25
15500,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15500.00,3366.0,484.0,16.793893129770993,1130,16.69,232.0,6.900000000000006,3.065304309195916,22600,14350,100,230.0,850,232.0,15818.25
15500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021PE15500.00,5284.0,140.0,2.7216174183514776,510,18.87,382.5,0.10000000000002274,0.02615062761506871,16400,5450,50,381.2,50,384.9,15818.25
15500,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE15500.00,12.0,0.0,0.0,0,0.0,905.0,0.0,0.0,0,550,0,0.0,50,909.95,15818.25
15500,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE15500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,50,0,0.0,50,1293.05,15818.25
15500,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15500.00,25639.0,-6831.0,-21.0378811210348,242628,17.23,4.25,-0.8499999999999996,-16.66666666666666,260250,152925,75,3.75,450,4.25,15818.25
15500,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15500.00,69710.0,3690.0,5.589215389275977,41053,13.58,66.1,-1.4000000000000057,-2.0740740740740824,31450,28600,100,66.1,400,71.5,15818.25
15550,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15550.00,27.0,11.0,68.75,49,13.0,52.2,4.600000000000001,9.66386554621849,12825,6750,75,49.3,225,57.8,15818.25
15550,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15550.00,1520.0,163.0,12.011790714812085,4587,13.38,75.45,-1.5999999999999943,-2.076573653471764,8350,4850,150,69.8,200,80.95,15818.25
15550,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3800,4800,50,0.2,4800,236.4,15818.25
15550,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,224.2,15818.25
15550,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5200,9950,150,155.55,900,178.45,15818.25
15550,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,314.95,15818.25
15550,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,4950,100,201.0,50,334.15,15818.25
15550,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15550.00,11776.0,922.0,8.49456421595725,116320,15.76,5.2,-1.0499999999999998,-16.799999999999997,113325,188025,75,4.85,75,5.15,15818.25
15550,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15550.00,1535.0,597.0,63.646055437100216,5245,12.8,27.6,5.0,22.123893805309734,53850,20550,150,27.0,75,27.5,15818.25
15550,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2850,6600,900,88.95,900,219.95,15818.25
15600,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15600.00,25635.0,2824.0,12.379992109070185,32326,13.11,85.0,-2.6500000000000057,-3.0233884768967547,15850,11600,100,84.55,50,92.6,15818.25
15600,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,312.55,15818.25
15600,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.2,4800,221.5,15818.25
15600,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,241.95,15818.25
15600,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15600.00,1086.0,170.0,18.558951965065503,1172,15.37,181.5,4.949999999999989,2.8037383177570026,15750,2750,150,181.5,50,185.85,15818.25
15600,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15600.00,424.0,246.0,138.20224719101122,928,12.93,63.25,6.549999999999997,11.552028218694879,10500,6075,75,63.25,75,63.5,15818.25
15600,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15600.00,202.0,77.0,61.6,167,16.35,254.5,5.25,2.106318956870612,7700,3800,100,251.65,50,257.95,15818.25
15600,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15600.00,33822.0,-7530.0,-18.209518282066163,321512,14.41,6.8,-1.6000000000000005,-19.04761904761905,246600,215850,75,6.6,4050,6.9,15818.25
15600,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15600.00,5952.0,677.0,12.834123222748815,25533,12.45,34.55,5.149999999999999,17.517006802721085,55875,25350,75,34.6,75,35.8,15818.25
15600,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4850,11450,250,106.45,50,124.65,15818.25
15650,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15650.00,27.0,21.0,350.0,82,12.72,74.5,7.5,11.194029850746269,19500,6750,225,74.5,75,74.65,15818.25
15650,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6400,7650,450,0.25,450,190.4,15818.25
15650,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3800,4800,50,0.2,4800,264.35,15818.25
15650,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,257.35,15818.25
15650,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15650.00,26.0,7.0,36.8421052631579,13,14.73,184.25,-57.650000000000006,-23.832162050434068,11050,9150,50,189.1,50,210.75,15818.25
15650,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,447.25,15818.25
15650,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,4800,398.95,15818.25
15650,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15650.00,1966.0,901.0,84.60093896713614,9027,12.2,44.0,6.049999999999997,15.942028985507237,46725,11550,150,43.5,1875,44.0,15818.25
15650,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15650.00,32067.0,8574.0,36.495977525220276,266976,12.56,8.05,-4.0,-33.19502074688796,136575,178650,1350,8.0,75,9.6,15818.25
15650,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15650.00,1273.0,-5.0,-0.39123630672926446,3762,12.81,95.4,-4.3999999999999915,-4.408817635270533,14550,6350,300,85.55,50,106.6,15818.25
15700,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15700.00,493.0,276.0,127.1889400921659,1230,12.45,86.8,5.0,6.112469437652813,16425,11175,75,85.15,150,91.75,15818.25
15700,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15700.00,20366.0,314.0,1.5659285856772391,37138,13.82,126.0,10.5,9.090909090909092,11950,40050,50,116.3,550,124.95,15818.25
15700,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6400,10450,300,137.5,600,159.65,15818.25
15700,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,700,5150,600,13.85,350,252.8,15818.25
15700,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,278.35,15818.25
15700,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15700.00,2126.0,-43.0,-1.9824804057169203,914,15.24,212.45,3.5,1.6750418760469015,17350,7600,50,212.4,50,223.3,15818.25
15700,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,349.3,15818.25
15700,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15700.00,310.0,48.0,18.3206106870229,126,16.47,291.85,10.850000000000023,3.861209964412819,12300,3400,100,289.0,100,301.65,15818.25
15700,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15700.00,55087.0,-10319.0,-15.776840045255787,627509,12.7,16.1,-2.75,-14.58885941644562,473850,501225,150,16.1,600,16.35,15818.25
15700,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15700.00,6468.0,1932.0,42.592592592592595,29971,12.06,56.55,6.699999999999996,13.440320962888658,36675,21225,750,56.5,75,56.55,15818.25
15750,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15750.00,2137.0,529.0,32.898009950248756,14089,11.72,70.0,5.200000000000003,8.024691358024697,22725,26775,75,68.1,300,72.7,15818.25
15750,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15750.00,5.0,5.0,0.0,13,11.74,95.45,-1032.75,-91.53962063463923,16125,12750,75,97.6,75,110.4,15818.25
15750,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5950,8250,500,129.0,450,198.0,15818.25
15750,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4400,5400,600,36.65,600,279.15,15818.25
15750,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,15818.25
15750,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15750.00,40.0,11.0,37.93103448275862,49,15.64,239.95,18.75,8.476491862567812,13450,10300,50,227.95,100,240.0,15818.25
15750,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,565.7,15818.25
15750,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,4800,498.95,15818.25
15750,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15750.00,26122.0,-2591.0,-9.023787134747327,498101,12.33,27.0,-2.8999999999999986,-9.69899665551839,212625,291450,75,26.35,13050,27.0,15818.25
15750,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15750.00,1774.0,-127.0,-6.680694371383482,6688,13.2,135.0,3.8499999999999943,2.9355699580632817,9850,7250,300,135.0,50,144.95,15818.25
15800,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15800.00,508.0,269.0,112.55230125523012,1560,12.6,126.0,9.0,7.6923076923076925,24375,12600,75,126.0,150,126.05,15818.25
15800,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15800.00,4.0,2.0,100.0,8,13.93,183.95,-38.0,-17.120973192160395,9550,10200,300,177.1,100,191.5,15818.25
15800,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1050,5400,300,2.45,600,523.45,15818.25
15800,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,15818.25
15800,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15800.00,3100.0,262.0,9.231853417899929,1499,15.5,256.4,8.699999999999989,3.512313282196201,12400,6050,50,255.05,100,261.9,15818.25
15800,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15800.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,387.0,15818.25
15800,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15800.00,290.0,10.0,3.5714285714285716,117,16.45,328.1,13.400000000000034,4.258023514458225,13100,6300,50,322.15,100,330.0,15818.25
15800,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15800.00,7480.0,3018.0,67.63783056925146,49180,11.92,91.55,8.149999999999991,9.772182254196633,61950,42150,375,91.5,75,92.0,15818.25
15800,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15800.00,23981.0,-63.0,-0.262019630677092,57504,13.02,152.0,2.0500000000000114,1.3671223741247158,42900,46850,150,151.6,50,158.5,15818.25
15800,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15800.00,46503.0,-3835.0,-7.6184989471174855,1251506,11.98,43.5,-2.1499999999999986,-4.709748083242056,350100,543075,1350,43.5,18225,44.0,15818.25
15850,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15850.00,24.0,17.0,242.85714285714286,61,12.39,145.35,8.400000000000006,6.133625410733849,15750,11100,75,147.35,75,150.95,15818.25
15850,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15850.00,3070.0,466.0,17.895545314900154,10647,13.49,181.0,11.349999999999994,6.690244621279101,21350,12350,1400,181.0,500,184.95,15818.25
15850,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6900,8850,900,53.15,1800,336.0,15818.25
15850,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,600,5400,600,205.5,600,459.5,15818.25
15850,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,407.2,15818.25
15850,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15850.00,14692.0,3543.0,31.77863485514396,677883,11.82,67.55,-0.5,-0.7347538574577517,121575,146475,900,67.5,150,68.85,15818.25
15850,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,737.95,15818.25
15850,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,100,499.0,15818.25
15850,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15850.00,2380.0,1326.0,125.80645161290323,13858,11.97,115.0,9.900000000000006,9.419600380589921,21525,10650,600,113.8,450,115.0,15818.25
15850,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4600,10200,900,272.55,50,287.85,15818.25
15900,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15900.00,3889.0,2898.0,292.4318869828456,33828,12.14,143.0,11.5,8.745247148288973,39600,24825,75,141.1,900,143.0,15818.25
15900,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15900.00,8627.0,2040.0,30.970092606649462,37374,13.51,205.0,11.5,5.943152454780361,54200,20450,1500,203.0,400,206.35,15818.25
15900,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15900.00,1.0,0.0,0.0,0,0.0,218.2,0.0,0.0,4600,4200,600,211.1,50,239.8,15818.25
15900,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,350,5500,350,219.7,600,299.2,15818.25
15900,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15900.00,211.0,118.0,126.88172043010752,599,13.0,178.05,12.5,7.550588945937782,14100,9375,75,171.6,75,178.55,15818.25
15900,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15900.00,1303.0,314.0,31.749241658240646,1634,15.6,301.0,12.550000000000011,4.3508407002946825,17850,10350,100,296.4,100,307.7,15818.25
15900,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,560.7,15818.25
15900,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15900.00,92.0,14.0,17.94871794871795,53,16.23,361.65,2.5,0.69608798552137,4300,7450,100,366.0,50,379.3,15818.25
15900,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15900.00,15902.0,6399.0,67.33663053772493,776939,12.7,103.0,6.049999999999997,6.240330067044866,127800,116325,450,101.2,75,102.95,15818.25
15900,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,15818.25
15950,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE15950.00,265.0,106.0,66.66666666666667,2258,12.35,174.5,12.400000000000006,7.649599012954971,8475,8250,150,169.85,150,177.7,15818.25
15950,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9150,8775,75,189.35,75,208.4,15818.25
15950,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE15950.00,377.0,87.0,30.0,1136,13.45,229.35,9.699999999999989,4.41611654905531,11150,6650,50,225.15,50,239.05,15818.25
15950,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11250,7800,900,84.15,600,293.7,15818.25
15950,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,600,5400,600,241.25,600,528.9,15818.25
15950,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,452.0,15818.25
15950,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE15950.00,2378.0,1205.0,102.72804774083546,136496,13.69,143.6,11.549999999999983,8.746686861037473,38400,34575,225,143.05,150,144.0,15818.25
15950,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,797.5,15818.25
15950,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,100,599.0,15818.25
15950,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE15950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4450,9800,800,308.55,600,347.75,15818.25
16000,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE16000.00,5423.0,806.0,17.457223305176523,168855,15.75,190.5,15.900000000000006,9.106529209621996,104025,34425,75,190.0,75,190.6,15818.25
16000,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE16000.00,45.0,26.0,136.8421052631579,85,13.01,234.1,9.449999999999989,4.206543512129975,7050,7800,75,233.05,600,243.4,15818.25
16000,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE16000.00,14034.0,1056.0,8.136846971798429,26398,13.63,259.5,11.949999999999989,4.827307614623304,24900,35500,850,259.0,50,261.95,15818.25
16000,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3800,3650,50,273.35,900,333.1,15818.25
16000,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,5400,300,278.55,600,458.95,15818.25
16000,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,449.7,15818.25
16000,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE16000.00,3854.0,397.0,11.483945617587503,2678,15.9,354.65,16.099999999999966,4.755575247378515,33750,12500,50,346.05,50,354.95,15818.25
16000,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,588.95,15818.25
16000,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE16000.00,2029.5,272.5,15.509391007398975,718,16.65,417.0,18.05000000000001,4.524376488281742,15050,17300,100,411.15,50,419.9,15818.25
16000,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021PE16000.00,5704.0,60.5,1.072029768760521,812,19.02,564.25,1.75,0.3111111111111111,16250,6100,100,564.0,50,574.7,15818.25
16000,31-Mar-2022,NIFTY,OPTIDXNIFTY31-03-2022PE16000.00,17.0,0.0,0.0,0,0.0,640.0,0.0,0.0,50,1300,50,665.0,50,734.95,15818.25
16000,30-Jun-2022,NIFTY,OPTIDXNIFTY30-06-2022PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1200,0,0.0,1200,945.95,15818.25
16000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE16000.00,13.0,11.0,550.0,13,25.44,984.0,-16.0,-1.6,350,1150,100,900.05,50,999.7,15818.25
16000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,750,0,0.0,750,1350.85,15818.25
16000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE16000.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,800,0,0.0,50,1474.95,15818.25
16000,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE16000.00,3794.0,1521.0,66.91597008358997,15474,12.76,210.7,16.149999999999977,8.301207915702893,16200,12375,150,210.0,600,213.95,15818.25
16050,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE16050.00,137.0,50.0,57.47126436781609,158,13.24,249.8,14.650000000000006,6.230065915373168,11925,7425,1875,226.0,150,253.55,15818.25
16050,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5925,5775,75,251.65,75,289.1,15818.25
16050,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3900,4800,50,0.2,4800,434.0,15818.25
16050,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,661.05,15818.25
16050,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,533.6,15818.25
16050,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2100,5800,300,353.7,900,534.0,15818.25
16050,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,794.3,15818.25
16050,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE16050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,5000,100,381.0,100,549.0,15818.25
16050,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE16050.00,546.0,383.0,234.96932515337423,8452,17.62,238.0,17.30000000000001,7.8386950611690125,20100,11025,75,237.9,75,238.8,15818.25
16050,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE16050.00,212.0,49.0,30.061349693251532,200,13.89,292.55,11.0,3.906943704492985,15250,11450,50,269.2,50,303.4,15818.25
16100,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE16100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4275,5775,75,290.25,75,325.85,15818.25
16100,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE16100.00,106.0,29.0,37.66233766233766,120,15.54,397.2,8.649999999999977,2.2262257109767023,5250,8000,100,393.6,50,406.75,15818.25
16100,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE16100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1050,4800,900,10.5,4800,448.35,15818.25
16100,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE16100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,511.2,15818.25
16100,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE16100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,511.2,15818.25
16100,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE16100.00,162.0,52.0,47.27272727272727,662,14.28,295.15,22.5,8.25233816247937,13500,10950,150,290.65,150,338.15,15818.25
16100,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE16100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,672.55,15818.25
16100,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE16100.00,1.0,0.0,0.0,0,0.0,497.3,0.0,0.0,0,5000,0,0.0,100,599.0,15818.25
16100,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE16100.00,4642.0,920.0,24.717893605588394,19898,20.93,289.75,22.19999999999999,8.297514483274151,149550,17925,150,286.65,75,288.95,15818.25
16100,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE16100.00,1807.0,131.0,7.816229116945108,4081,14.11,326.55,15.350000000000023,4.932519280205663,17150,11500,200,321.25,50,327.9,15818.25
16150,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE16150.00,25.0,12.0,92.3076923076923,30,13.29,326.9,2.1499999999999773,0.6620477290223179,10875,7575,450,334.9,450,340.4,15818.25
